"x","y","z","type"
-82.4614513115837,-2.29139106515172,1,"Spp_3"
-83.7260952701076,-2.0954024632116,1,"Spp_3"
-83.1826274378686,-2.53227347090912,2,"Spp_3"
-83.1771323389387,-2.34228531875893,2,"Spp_3"
-83.5262164502095,-2.33499512492394,2,"Spp_3"
-83.74877494809,-2.33796075201762,2,"Spp_3"
-83.2837141640373,-2.14191128191652,2,"Spp_3"
-82.8168034521959,-2.48803690608111,2,"Spp_3"
-83.3735155305292,-2.94500827542207,2,"Spp_3"
-83.6953336093938,-2.36402932982625,2,"Spp_3"
-83.0673042784549,-2.32015883063347,2,"Spp_3"
-82.8660448217896,-2.45113171210778,2,"Spp_3"
-83.0001405977989,-2.91946162924934,3,"Spp_3"
-83.3633979348794,-2.32277718206238,3,"Spp_3"
-82.8806331065082,-2.86236941749449,3,"Spp_3"
-82.7911422739443,-2.33409036652464,3,"Spp_3"
-83.2230715397118,-2.26164622639362,3,"Spp_3"
-82.9352676192732,-2.48929670695226,3,"Spp_3"
-82.5504398354422,-2.60520553698778,3,"Spp_3"
-82.8230284645826,-3.06700562259653,3,"Spp_3"
-83.3500455810542,-2.62234329918441,3,"Spp_3"
-83.4291977281293,-2.5661552420838,3,"Spp_3"
-83.4352506854148,-2.85365458377695,4,"Spp_3"
-82.8034724087543,-2.77100501359467,4,"Spp_3"
-83.4944877581933,-3.10499869066606,4,"Spp_3"
-83.4243549032479,-2.81182917276449,4,"Spp_3"
-82.9778831159732,-2.8861586572536,4,"Spp_3"
-83.2647798095734,-3.03207820789499,4,"Spp_3"
-83.0279012513987,-2.55426506852584,4,"Spp_3"
-83.0162895150488,-2.55707965442893,4,"Spp_3"
-83.2092357504957,-2.81871600291998,4,"Spp_3"
-83.2093433054579,-2.88182214338584,4,"Spp_3"
-83.2706558969252,-3.21013960619967,5,"Spp_3"
-83.4179385457508,-3.47272147167109,5,"Spp_3"
-83.5195585423848,-3.29152057734199,5,"Spp_3"
-83.2805923394853,-2.94724766651952,5,"Spp_3"
-83.1644482840381,-3.43962363018282,5,"Spp_3"
-82.9098610685007,-3.2112361114926,5,"Spp_3"
-83.3065293063706,-3.08527592888029,5,"Spp_3"
-83.2077033150865,-3.21663691202808,5,"Spp_3"
-83.1519447046752,-3.18571953292539,5,"Spp_3"
-83.6215844230515,-3.60106851916412,5,"Spp_3"
-83.2198466172497,-3.74956916216442,6,"Spp_3"
-82.6868157069532,-3.38670984005945,6,"Spp_3"
-83.1923472478738,-3.46022911690564,6,"Spp_3"
-83.4722866978634,-3.13619621477789,6,"Spp_3"
-82.9614436677892,-3.69347202010378,6,"Spp_3"
-83.5316891947713,-4.09827024425481,6,"Spp_3"
-83.7855234663092,-3.63897247690955,6,"Spp_3"
-82.8014226289594,-3.34888341356447,6,"Spp_3"
-82.7579485279905,-3.83696860938117,6,"Spp_3"
-83.395379892933,-4.05392754547633,6,"Spp_3"
-83.2056687298644,-3.91693891198178,7,"Spp_3"
-83.2779218367059,-4.36022166194566,7,"Spp_3"
-83.2239171327208,-4.3463684698224,7,"Spp_3"
-83.4586947133479,-4.5804170728419,7,"Spp_3"
-83.7344105038008,-3.49570422148569,7,"Spp_3"
-83.3757695066101,-3.93706117968085,7,"Spp_3"
-83.0321873336973,-3.8124621564262,7,"Spp_3"
-83.0003641150954,-4.15236742098189,7,"Spp_3"
-82.6922620402343,-4.16277438959089,7,"Spp_3"
-82.9157670280185,-4.20231484442007,7,"Spp_3"
-82.9825346205477,-4.11451930349477,8,"Spp_3"
-83.232832679596,-4.71976929187618,8,"Spp_3"
-83.3753677740812,-4.70543502635329,8,"Spp_3"
-83.4306243373163,-4.57207506771299,8,"Spp_3"
-83.443598119548,-4.23220749268165,8,"Spp_3"
-83.7562671372016,-4.3400075705118,8,"Spp_3"
-83.2042824219205,-4.80173892440414,8,"Spp_3"
-83.3516351488309,-4.35475742107103,8,"Spp_3"
-83.1660029085969,-4.68821430798644,8,"Spp_3"
-83.2509314687114,-4.71121083614128,8,"Spp_3"
-83.4699352674575,-4.69467129028477,9,"Spp_3"
-83.5801549303866,-5.1681767438604,9,"Spp_3"
-83.1097998969904,-5.04244875365958,9,"Spp_3"
-83.3900449795937,-4.93140969022768,9,"Spp_3"
-82.9366829357882,-5.07434462000358,9,"Spp_3"
-82.8925366442598,-5.07093356587077,9,"Spp_3"
-83.4170096503512,-4.72118019019512,9,"Spp_3"
-83.0828234366785,-4.80304352492927,9,"Spp_3"
-83.2592348464795,-5.03358121605661,9,"Spp_3"
-83.3691853151261,-4.66688621082643,9,"Spp_3"
-82.8956341282917,-5.33309888039299,10,"Spp_3"
-83.5993749233267,-5.16411227732952,10,"Spp_3"
-83.3050600287863,-5.43562011830771,10,"Spp_3"
-82.9847477290474,-5.40299747232215,10,"Spp_3"
-83.2697756202429,-5.12963698868581,10,"Spp_3"
-83.1765675979571,-5.64746459375873,10,"Spp_3"
-83.6164127399634,-5.54431140049413,10,"Spp_3"
-83.4541662680911,-5.4226288558967,10,"Spp_3"
-83.2703274759013,-5.37903390543585,10,"Spp_3"
-83.6620786273878,-6.1209136185086,10,"Spp_3"
-83.1848251474416,-6.09616798048559,11,"Spp_3"
-83.4132860285586,-6.22195458738672,11,"Spp_3"
-83.1970865808817,-5.84415215394145,11,"Spp_3"
-83.7357222498512,-6.17683922957826,11,"Spp_3"
-83.3553983213875,-6.19622025720875,11,"Spp_3"
-83.9116048072378,-6.01111796130921,11,"Spp_3"
-83.65808921649,-6.03136972104938,11,"Spp_3"
-83.7778970238634,-6.042778350378,11,"Spp_3"
-83.4019511642463,-5.85613456237312,11,"Spp_3"
-83.3905110460989,-5.88475163237966,11,"Spp_3"
-83.7464044655499,-6.87011067782741,12,"Spp_3"
-84.0041758590793,-6.48199410056746,12,"Spp_3"
-83.8129597875252,-6.60463123833447,12,"Spp_3"
-83.6944265773373,-6.79833650858928,12,"Spp_3"
-83.5705945991764,-6.83215648015128,12,"Spp_3"
-84.0932077761148,-6.49080248771939,12,"Spp_3"
-83.5908495226481,-6.74812117563144,12,"Spp_3"
-83.4800350136936,-6.19373775949684,12,"Spp_3"
-84.3072683425003,-6.89461687830515,12,"Spp_3"
-83.6125959313314,-6.22529799304682,12,"Spp_3"
-83.44945357654,-6.86639485174729,13,"Spp_3"
-84.2131768949511,-6.87245744609129,13,"Spp_3"
-83.8899163258338,-6.55453379110161,13,"Spp_3"
-83.9641651335078,-6.95919850817471,13,"Spp_3"
-84.158021168508,-6.85668989105219,13,"Spp_3"
-83.518118006667,-7.00500454068405,13,"Spp_3"
-84.1748435512512,-7.21346640286399,13,"Spp_3"
-83.8265316437304,-6.60756793640506,13,"Spp_3"
-83.5935871568686,-6.34725423895055,13,"Spp_3"
-84.1333968797728,-6.53343512311722,13,"Spp_3"
-84.2886939810776,-7.23635406220523,14,"Spp_3"
-84.4443881412014,-7.35360773568018,14,"Spp_3"
-83.907498043781,-7.11003786667203,14,"Spp_3"
-83.9497984827661,-7.69123924371922,14,"Spp_3"
-84.0727165847308,-7.65838713448776,14,"Spp_3"
-84.2374310382139,-7.49649681170007,14,"Spp_3"
-84.3560533923689,-7.29373787994542,14,"Spp_3"
-84.206896205749,-7.2195886705487,14,"Spp_3"
-84.2728412005604,-7.29580292258884,14,"Spp_3"
-83.8237731840023,-7.26516841963128,14,"Spp_3"
-84.2327928071843,-7.54971349757333,15,"Spp_3"
-84.7073325217258,-7.49819084932567,15,"Spp_3"
-84.3838371364985,-7.64341253829518,15,"Spp_3"
-84.0676765287156,-7.74427415775614,15,"Spp_3"
-84.5706940596476,-7.79512147484149,15,"Spp_3"
-84.290778667839,-7.75575769726507,15,"Spp_3"
-84.453596149994,-7.45933756255071,15,"Spp_3"
-84.6563767981645,-7.521228681854,15,"Spp_3"
-84.5469656671586,-8.12413215807386,15,"Spp_3"
-84.5810100980391,-7.81086875574178,15,"Spp_3"
-84.5942978130045,-8.25896225654051,16,"Spp_3"
-84.4375369550864,-8.11586376176015,16,"Spp_3"
-84.2748144708346,-8.52109598337404,16,"Spp_3"
-84.426203976232,-8.35525413395503,16,"Spp_3"
-84.742303248531,-8.09887902372905,16,"Spp_3"
-84.6900370044795,-8.31587583805632,16,"Spp_3"
-84.3317499230002,-8.35712614176417,16,"Spp_3"
-84.9127886537166,-7.96931156130687,16,"Spp_3"
-84.6710140403295,-8.05051984025115,16,"Spp_3"
-84.2060168025689,-8.45875251054088,16,"Spp_3"
-84.4375474987024,-8.58412281513789,17,"Spp_3"
-84.369510916152,-8.84973950259941,17,"Spp_3"
-84.6382782240998,-8.61599687171539,17,"Spp_3"
-84.748720715852,-8.70988085950735,17,"Spp_3"
-84.6302364024799,-8.52277817927034,17,"Spp_3"
-84.2019348318295,-9.01578640611386,17,"Spp_3"
-84.1161476896397,-8.59214353110752,17,"Spp_3"
-84.6112849618266,-8.35286884628573,17,"Spp_3"
-84.7013204388464,-8.29198894932516,17,"Spp_3"
-84.6958748829525,-8.60244439539634,17,"Spp_3"
-84.8520848433492,-9.19042363653123,18,"Spp_3"
-84.7139984604484,-9.11646379400305,18,"Spp_3"
-84.8143811965665,-9.31880164945412,18,"Spp_3"
-85.0038655809678,-9.35497256146709,18,"Spp_3"
-84.2755299401561,-8.94209308888281,18,"Spp_3"
-84.3798440574998,-9.27460901784113,18,"Spp_3"
-84.6161109523242,-8.89214354515685,18,"Spp_3"
-84.8761986856614,-9.23786728780187,18,"Spp_3"
-84.9448191293283,-9.35611718662571,18,"Spp_3"
-84.5346207150904,-9.3481398962907,18,"Spp_3"
-84.3105192985326,-9.69927115663371,19,"Spp_3"
-84.149607360974,-9.58323617651928,19,"Spp_3"
-84.9043634991412,-9.94883675237988,19,"Spp_3"
-84.7308491532705,-9.81138452401286,19,"Spp_3"
-83.9274511830988,-9.94898271283252,19,"Spp_3"
-84.2912827409233,-9.60931857250207,19,"Spp_3"
-84.6204486203684,-9.76011089486635,19,"Spp_3"
-84.293179277328,-9.78322296838037,19,"Spp_3"
-84.4438877469627,-9.43757731723702,19,"Spp_3"
-84.9014805684811,-9.81337556913637,19,"Spp_3"
-84.2552484572001,-9.81923414672154,20,"Spp_3"
-84.2388212298672,-9.87023774164645,20,"Spp_3"
-83.9090826218934,-10.2659165480379,20,"Spp_3"
-84.0123448533417,-9.82650044993948,20,"Spp_3"
-84.5392335691242,-9.85771531289045,20,"Spp_3"
-84.2178930933121,-9.65229754478522,20,"Spp_3"
-84.7586829364977,-10.4571522284307,20,"Spp_3"
-84.0554747847544,-10.2359922164773,20,"Spp_3"
-84.2233834124205,-9.95041964291622,20,"Spp_3"
-84.3061900726155,-9.55542023116848,20,"Spp_3"
-84.0612565907526,-10.1854141038765,21,"Spp_3"
-84.0868699320821,-10.0023838167447,21,"Spp_3"
-83.9682000595547,-10.1120689730535,21,"Spp_3"
-84.0667672350341,-10.2022696669978,21,"Spp_3"
-83.9269409912878,-10.4182941377954,21,"Spp_3"
-84.1647589510637,-10.3711490690098,21,"Spp_3"
-84.1408930874219,-10.4336111061437,21,"Spp_3"
-84.2568118508163,-10.1625756064798,21,"Spp_3"
-84.2821277709832,-10.2985645100133,21,"Spp_3"
-84.603617101469,-10.3485981733825,21,"Spp_3"
-83.3417451270337,-10.6948011027838,22,"Spp_3"
-83.5172285472648,-10.903994517271,22,"Spp_3"
-83.9622605826387,-10.6631471865796,22,"Spp_3"
-83.3297980935392,-10.9145763094258,22,"Spp_3"
-84.4046929416369,-10.8787481410563,22,"Spp_3"
-83.8963455911653,-10.6107091758048,22,"Spp_3"
-83.9222981587158,-11.4745019749088,22,"Spp_3"
-83.8150682977966,-10.8290320534815,22,"Spp_3"
-83.7549418788271,-10.6253134247658,22,"Spp_3"
-83.6775650241851,-10.4781151568894,22,"Spp_3"
-83.4720745994634,-10.9829948626706,23,"Spp_3"
-83.3791476339364,-10.6756075803213,23,"Spp_3"
-83.6753432009848,-10.8594291164237,23,"Spp_3"
-83.3198103875797,-10.7288541649233,23,"Spp_3"
-83.7961368813833,-11.0436624386028,23,"Spp_3"
-83.7954256973833,-11.3983565301607,23,"Spp_3"
-83.8562140107958,-11.262451967646,23,"Spp_3"
-83.2450090636078,-10.8781354862595,23,"Spp_3"
-83.5306317996471,-11.2285136259135,23,"Spp_3"
-83.2529144490166,-10.8205406114101,23,"Spp_3"
-83.160432941443,-11.3450097621346,24,"Spp_3"
-82.9574064110752,-11.7514223370232,24,"Spp_3"
-82.7734092041744,-11.28561594008,24,"Spp_3"
-82.7044435203769,-11.2390194103742,24,"Spp_3"
-83.1457806806386,-11.5014985123366,24,"Spp_3"
-83.3933423859158,-11.1833397277628,24,"Spp_3"
-82.6433436834588,-10.9820998983144,24,"Spp_3"
-82.7759788799587,-11.6592376447956,24,"Spp_3"
-82.8744256924579,-11.4282527417825,24,"Spp_3"
-82.9105622198354,-10.6600435698002,24,"Spp_3"
-82.0653816304475,-11.8549819467102,25,"Spp_3"
-82.4750923741053,-11.3367782125073,25,"Spp_3"
-82.671383866598,-12.0855964369112,25,"Spp_3"
-82.3498329945836,-11.8733358621141,25,"Spp_3"
-82.5115223366304,-11.7958776957311,25,"Spp_3"
-82.1052812348877,-12.1506922503412,25,"Spp_3"
-82.3638417284721,-11.7593227174037,25,"Spp_3"
-82.207745032866,-12.0631040122504,25,"Spp_3"
-82.4680244176956,-11.49594382718,25,"Spp_3"
-82.262338550357,-11.9232615188062,25,"Spp_3"
-82.0163150864358,-12.1193236131235,26,"Spp_3"
-81.8723663241384,-11.9758170878195,26,"Spp_3"
-81.9708434021349,-12.0556425813624,26,"Spp_3"
-81.7262365176532,-11.9607824618179,26,"Spp_3"
-82.0081497754067,-11.6545954486962,26,"Spp_3"
-81.5848323035578,-12.0861398135363,26,"Spp_3"
-81.925593696561,-12.0490406658535,26,"Spp_3"
-82.3774404646483,-11.7721568111333,26,"Spp_3"
-82.3482979905426,-11.7476356813102,26,"Spp_3"
-81.5690245887465,-11.7246912071991,26,"Spp_3"
-81.4640277229734,-12.4743410203036,27,"Spp_3"
-81.9512500185502,-11.764754341432,27,"Spp_3"
-80.9263351279847,-12.6357392218235,27,"Spp_3"
-81.1959404757003,-12.2396538207787,27,"Spp_3"
-80.7966908667732,-12.2184049054332,27,"Spp_3"
-81.4218050887239,-12.2654219207202,27,"Spp_3"
-81.6122819905562,-12.6661729772467,27,"Spp_3"
-81.1833717782592,-12.2143755470983,27,"Spp_3"
-81.4864233806495,-12.5081434323946,27,"Spp_3"
-81.0681946763009,-12.0664435044479,27,"Spp_3"
-81.0800331190073,-12.2557821396584,28,"Spp_3"
-80.8328887473657,-12.8104036103061,28,"Spp_3"
-80.5633912620003,-12.6735866908831,28,"Spp_3"
-80.7256826953634,-12.3267532166954,28,"Spp_3"
-81.0662563341144,-12.5496926302944,28,"Spp_3"
-80.8926029341869,-12.2857107438903,28,"Spp_3"
-80.9248698206689,-12.4332833802633,28,"Spp_3"
-81.2356588936361,-12.6106615685611,28,"Spp_3"
-80.8256797888563,-12.4347126846188,28,"Spp_3"
-80.6970798993939,-12.5084620320483,28,"Spp_3"
-80.4372412575604,-12.9782053517606,29,"Spp_3"
-80.3575537042192,-12.4961207077732,29,"Spp_3"
-80.6819951456325,-12.6322731623127,29,"Spp_3"
-79.9809101691916,-12.383989442814,29,"Spp_3"
-80.3346081339237,-12.5650555376991,29,"Spp_3"
-79.8034656257237,-12.9838051883149,29,"Spp_3"
-80.9874294840704,-13.1735226084257,29,"Spp_3"
-79.982515401771,-12.5980694367728,29,"Spp_3"
-79.9693597090207,-12.6169158932238,29,"Spp_3"
-80.7137673051478,-12.3050871502459,29,"Spp_3"
-80.0594566628615,-13.3989172700753,30,"Spp_3"
-79.942061824705,-13.2127328122153,30,"Spp_3"
-80.0210474089613,-13.1358254106242,30,"Spp_3"
-80.0170154835014,-12.9507090852071,30,"Spp_3"
-79.9650592924123,-13.1764321458238,30,"Spp_3"
-79.635906288575,-13.1439774322913,30,"Spp_3"
-79.589970412713,-12.9370687686049,30,"Spp_3"
-80.191194198834,-13.0344634684232,30,"Spp_3"
-79.7244916668625,-12.7644974761573,30,"Spp_3"
-80.0302974760273,-13.2431028472243,30,"Spp_3"
-79.4731362483116,-13.4873180953271,31,"Spp_3"
-79.5901476989456,-13.5118144691392,31,"Spp_3"
-79.4290848984038,-12.7729492067294,31,"Spp_3"
-79.2090811258692,-13.3155602644843,31,"Spp_3"
-79.3734162216727,-12.8613964584631,31,"Spp_3"
-79.2059900618658,-13.5104563013655,31,"Spp_3"
-79.358873564082,-13.3998292181552,31,"Spp_3"
-79.5970073916904,-13.0472324278175,31,"Spp_3"
-79.7349041497863,-12.9485395416465,31,"Spp_3"
-79.3967219412682,-13.416282186098,31,"Spp_3"
-78.6090499933525,-13.8362266634988,32,"Spp_3"
-79.3220524056296,-13.4695746763865,32,"Spp_3"
-78.9858650819189,-13.5505064871629,32,"Spp_3"
-78.8900268874772,-13.0674206869833,32,"Spp_3"
-79.6737052982784,-13.7835740552621,32,"Spp_3"
-79.0176082715761,-13.6368106127371,32,"Spp_3"
-79.1033566452294,-13.6249940181533,32,"Spp_3"
-78.7531087221368,-12.9852317662201,32,"Spp_3"
-79.3084201359211,-13.1928796876586,32,"Spp_3"
-79.3799185649898,-13.3659012252141,32,"Spp_3"
-78.5521534823601,-13.7965013538225,33,"Spp_3"
-79.2092706462803,-13.8115226668077,33,"Spp_3"
-79.1908792903644,-13.7497581377164,33,"Spp_3"
-78.8614114557059,-13.5326493065246,33,"Spp_3"
-78.5896518864255,-13.4987733432632,33,"Spp_3"
-78.5046978083476,-13.8066489578359,33,"Spp_3"
-78.7220878101045,-13.554649814973,33,"Spp_3"
-78.9627868805311,-13.2214604356943,33,"Spp_3"
-79.0720667428823,-13.7263233963801,33,"Spp_3"
-78.2560393161784,-13.3829313371715,33,"Spp_3"
-78.6286582443526,-14.3103946436831,34,"Spp_3"
-78.6304032016961,-13.8754814335725,34,"Spp_3"
-78.7290957017725,-13.6431450242692,34,"Spp_3"
-78.167492513728,-14.2829038331903,34,"Spp_3"
-78.8397381484377,-14.0788526397992,34,"Spp_3"
-78.7164699953264,-13.9632649532528,34,"Spp_3"
-78.5553007811462,-13.7382817614632,34,"Spp_3"
-78.2060365252832,-13.6690962930261,34,"Spp_3"
-78.6445817649459,-14.1600906709069,34,"Spp_3"
-78.4346410166827,-14.0859403732685,34,"Spp_3"
-78.1652522056357,-14.4045830025974,35,"Spp_3"
-78.0982671145774,-14.6288073144132,35,"Spp_3"
-78.0113968183615,-14.6386866277018,35,"Spp_3"
-78.316655900404,-14.2462347844854,35,"Spp_3"
-77.717399882083,-14.246235831658,35,"Spp_3"
-78.3501716693556,-14.3423283390874,35,"Spp_3"
-78.2598511966268,-14.1810458876348,35,"Spp_3"
-78.6519789243901,-14.0573748247671,35,"Spp_3"
-78.2254333989259,-14.2062565184963,35,"Spp_3"
-78.1645222400747,-14.0048608408023,35,"Spp_3"
-77.8887554528501,-14.3253581023039,36,"Spp_3"
-77.5129679545478,-14.575529475359,36,"Spp_3"
-78.0825160644307,-13.8568667427194,36,"Spp_3"
-78.0593500293328,-14.8002749063523,36,"Spp_3"
-78.4006977670868,-14.523656061186,36,"Spp_3"
-77.473648899926,-14.4644842571819,36,"Spp_3"
-77.637819995127,-14.5081179663577,36,"Spp_3"
-78.082053746479,-14.4664223516824,36,"Spp_3"
-78.1817382067942,-14.0816733773263,36,"Spp_3"
-77.9881690968446,-14.6872714663271,36,"Spp_3"
-78.0611115573775,-14.7645022135916,37,"Spp_3"
-78.1090895081855,-14.4401212557683,37,"Spp_3"
-77.6650953641106,-15.0160593359107,37,"Spp_3"
-77.3879541322406,-14.9882981652163,37,"Spp_3"
-77.5957806144536,-14.5395703593546,37,"Spp_3"
-77.4508106276836,-14.9004690787278,37,"Spp_3"
-77.7206469171518,-14.1967797057354,37,"Spp_3"
-77.1060729397197,-14.6745762418167,37,"Spp_3"
-77.4007490339338,-14.9162809396988,37,"Spp_3"
-77.8982870397254,-14.5796382517748,37,"Spp_3"
-77.8192777239062,-14.81157322141,38,"Spp_3"
-77.7216413277636,-15.3664866027524,38,"Spp_3"
-76.9175508527377,-15.2481714754979,38,"Spp_3"
-77.5705620981783,-15.0608271372414,38,"Spp_3"
-77.3158468328577,-14.5426538137958,38,"Spp_3"
-77.9613827808732,-14.9245718744629,38,"Spp_3"
-77.6945804130172,-15.2886936888927,38,"Spp_3"
-77.1889396072448,-14.8662690405167,38,"Spp_3"
-77.2841826049359,-14.8212796171227,38,"Spp_3"
-77.0676748756274,-15.1953588816375,38,"Spp_3"
-77.5556480675076,-15.2423084557186,39,"Spp_3"
-77.2420971327903,-15.3604286795219,39,"Spp_3"
-77.1832255787551,-15.6795113444934,39,"Spp_3"
-77.0386566017261,-15.1357321600691,39,"Spp_3"
-77.3270745418393,-15.6211204725236,39,"Spp_3"
-77.7615615860637,-15.4482525031564,39,"Spp_3"
-76.9874128703952,-15.5004052442043,39,"Spp_3"
-77.3169513347513,-14.9497408569243,39,"Spp_3"
-77.245483751682,-15.7740817010408,39,"Spp_3"
-77.007026794552,-15.7059572037087,39,"Spp_3"
-77.5337627226576,-15.6983689721867,40,"Spp_3"
-76.9865696426781,-15.3175815602544,40,"Spp_3"
-77.0984837012197,-15.9191111394502,40,"Spp_3"
-77.2352807089385,-15.3307580010913,40,"Spp_3"
-77.5628438821911,-15.5319764910729,40,"Spp_3"
-77.0159326671345,-15.6626670848456,40,"Spp_3"
-76.9160831012824,-15.4523508578731,40,"Spp_3"
-77.1309119202705,-15.6337795664416,40,"Spp_3"
-77.5529708218306,-15.7583932830639,40,"Spp_3"
-76.9691801031802,-15.5535942872554,40,"Spp_3"
-77.0372946957987,-16.1655563750561,41,"Spp_3"
-77.2147708000968,-15.9293040806709,41,"Spp_3"
-76.9870724722351,-15.6344969293811,41,"Spp_3"
-77.3685377955344,-16.129330420883,41,"Spp_3"
-76.9366579233049,-16.0688925582871,41,"Spp_3"
-77.0887373146826,-16.1835878936933,41,"Spp_3"
-77.3738409697604,-15.7226859883765,41,"Spp_3"
-77.4168071801487,-15.7521989212815,41,"Spp_3"
-77.2526638422835,-15.9117953454741,41,"Spp_3"
-77.4772797829774,-15.9595811797866,41,"Spp_3"
-76.7042078652535,-16.456428148292,42,"Spp_3"
-77.3629982988886,-16.4231676593197,42,"Spp_3"
-77.2270084759432,-16.7866083136948,42,"Spp_3"
-77.1889678585925,-16.0695440578462,42,"Spp_3"
-76.9622083068184,-15.8971257911285,42,"Spp_3"
-76.8880921475359,-15.955653752368,42,"Spp_3"
-77.3823943149627,-16.3157562499996,42,"Spp_3"
-76.9299333202542,-16.1568902776672,42,"Spp_3"
-77.4810374301405,-16.2345311944071,42,"Spp_3"
-77.1187872637119,-15.9616473606383,42,"Spp_3"
-76.8300144253826,-16.3607883264656,43,"Spp_3"
-77.4881417840508,-16.6528104911631,43,"Spp_3"
-76.8916742669814,-16.2826827539299,43,"Spp_3"
-77.4074265703021,-16.761858524633,43,"Spp_3"
-77.2058102528616,-16.9349042623912,43,"Spp_3"
-77.0580422597019,-17.0358302170538,43,"Spp_3"
-76.7764275641313,-16.9062745262548,43,"Spp_3"
-76.8883762393585,-16.7704838636325,43,"Spp_3"
-77.1503170122185,-16.791808166971,43,"Spp_3"
-76.882890357016,-16.4092251882274,43,"Spp_3"
-76.91736652543,-16.6675416800215,44,"Spp_3"
-77.3720377618353,-16.6483562295031,44,"Spp_3"
-76.8967160618611,-17.1400035265715,44,"Spp_3"
-77.0909945204747,-16.972332598112,44,"Spp_3"
-77.0905490257987,-16.6003491646336,44,"Spp_3"
-77.2091228880756,-16.6255653160115,44,"Spp_3"
-77.4197261311539,-16.4534352094878,44,"Spp_3"
-77.3011607707506,-16.9615356284056,44,"Spp_3"
-76.7501944575416,-16.7675456136642,44,"Spp_3"
-77.1950762531805,-16.9677971487609,44,"Spp_3"
-77.0804873592048,-16.8713165361743,45,"Spp_3"
-76.9330006287427,-17.033104548008,45,"Spp_3"
-77.0905249072196,-17.3882731227132,45,"Spp_3"
-76.9004158132527,-16.9059691745369,45,"Spp_3"
-77.3590014420033,-16.8277752978391,45,"Spp_3"
-77.3817661007576,-16.7736762229107,45,"Spp_3"
-76.7470094211553,-17.0927633968284,45,"Spp_3"
-76.6634089536093,-16.9680893049737,45,"Spp_3"
-77.2453342161853,-17.1139634612411,45,"Spp_3"
-77.1742877417227,-16.7311354363815,45,"Spp_3"
-77.3204882255724,-17.0374204076438,46,"Spp_3"
-77.7104264437704,-17.3625384928706,46,"Spp_3"
-77.3240204184996,-17.1964684444361,46,"Spp_3"
-77.6502748979572,-17.5918772739987,46,"Spp_3"
-77.719362468223,-17.3076164761022,46,"Spp_3"
-77.7449658488234,-17.6564268752214,46,"Spp_3"
-77.2370258060693,-17.3731556272845,46,"Spp_3"
-77.6133920348349,-17.5889422145188,46,"Spp_3"
-77.2631598685678,-17.2530630067635,46,"Spp_3"
-77.1311474753155,-17.4263836112037,46,"Spp_3"
-78.26382769623,-17.3257354799728,47,"Spp_3"
-78.0185340317729,-17.399864605716,47,"Spp_3"
-77.8554395440542,-17.3420052086367,47,"Spp_3"
-78.0728896022484,-17.6685454676045,47,"Spp_3"
-77.8619788736513,-17.665678230132,47,"Spp_3"
-77.1203617509045,-17.9232010269588,47,"Spp_3"
-77.807833561235,-17.1203901566073,47,"Spp_3"
-77.9697070631085,-17.4863098354287,47,"Spp_3"
-78.3923612527663,-17.1024457808458,47,"Spp_3"
-77.5565171027245,-17.5962698403535,47,"Spp_3"
-77.4409801722051,-18.0090689105196,48,"Spp_3"
-78.3510698296874,-17.6247317089354,48,"Spp_3"
-78.1558372030865,-17.4308723300434,48,"Spp_3"
-78.05078096035,-17.7419089526226,48,"Spp_3"
-77.9520048532885,-17.6538997110381,48,"Spp_3"
-78.2867975100757,-17.2441243722077,48,"Spp_3"
-77.8384196680802,-17.749556886551,48,"Spp_3"
-78.1830258031584,-17.4108017933612,48,"Spp_3"
-77.9580887766502,-17.4968942218462,48,"Spp_3"
-78.1122449892173,-17.8416073002063,48,"Spp_3"
-78.1271107593376,-17.4300119256758,49,"Spp_3"
-78.3026636760053,-17.4084974274922,49,"Spp_3"
-78.4073213525623,-17.7735658151861,49,"Spp_3"
-78.1871288850788,-17.5357155544979,49,"Spp_3"
-78.0559599023155,-17.5412802930453,49,"Spp_3"
-77.6138474605383,-17.7314468803706,49,"Spp_3"
-78.6236049206025,-17.7786420523666,49,"Spp_3"
-78.6996782411944,-17.5569444788019,49,"Spp_3"
-78.9397308249759,-17.7815412162827,49,"Spp_3"
-78.4234276078982,-17.3460299280932,49,"Spp_3"
-78.7724417266363,-17.3210694666904,50,"Spp_3"
-79.0379109577006,-17.6168804325722,50,"Spp_3"
-79.0097973011419,-17.3158564726084,50,"Spp_3"
-79.0673986602535,-17.3941613934431,50,"Spp_3"
-79.2186197907215,-17.5569525395873,50,"Spp_3"
-78.870704134526,-17.5923310559696,50,"Spp_3"
-79.0301237766321,-17.5759932223528,50,"Spp_3"
-78.9403939549696,-17.649866073533,50,"Spp_3"
-79.0534145140738,-17.5325234793934,50,"Spp_3"
-78.7843570916959,-17.4156746989327,50,"Spp_3"
-79.2148895672427,-17.2212008035876,51,"Spp_3"
-79.2936559557452,-17.3037333677049,51,"Spp_3"
-79.6314134147446,-17.3586063590478,51,"Spp_3"
-79.2640727479725,-17.2918683108858,51,"Spp_3"
-79.2880784008838,-17.45894730267,51,"Spp_3"
-79.55852591823,-17.2579428131937,51,"Spp_3"
-79.3110212839098,-17.1196673358459,51,"Spp_3"
-79.3182679943794,-17.6114733721869,51,"Spp_3"
-79.064243950689,-17.4772274161725,51,"Spp_3"
-79.133950494303,-17.375470954641,51,"Spp_3"
